distance,height,landings,number,pack,age,usage,region,weight,item,volume,width,max,power,size,target
6697,13541.6856,-0.3732133815900772,1.6524179046054843,-0.0055344153309237745,48592.5541,27015.58817,RE-E,4867,IT-5,19388,26209.163500000002,26098,26276,1027,-24.612928172638235
6316,8062.9974,0.636836999990333,0.422754154223171,-0.3416884695894474,43537.1098,25224.677180000002,RE-6,2912,IT-5,37745,30633.107999999997,8512,21125,1489,-1.6317191349025657
4218,14143.438999999998,0.9082695147398444,1.2689031588652846,-0.05256421451067156,62226.8301,28332.97987,RE-B,775,IT-10,37655,32850.526,18111,12160,1260,-29.946812779501567
6234,15325.948999999999,-0.7184015469492332,-0.7795886658947412,-1.0435872876473955,24503.964,42559.195360000005,RE-6,1946,IT-3,62494,26209.163500000002,30743,16691,1180,41.4199995171825
5272,3860.2891,-0.4845314799095125,1.6300350189459825,1.0948089902150875,33206.0481,22976.81085,RE-3,4487,IT-5,52009,24921.392000000003,27296,12825,1692,-3.5728818872738275
7330,7307.1674,0.23763642007038088,-0.2706489844722952,-0.016583719569410262,34203.1209,29539.27869,RE-9,3006,IT-10,47865,24766.994,6151,21572,1166,10.131690298474052
3581,9026.8417,0.8248694969681067,0.7087573506066558,-1.2916978304505968,26137.6708,19166.433090000002,RE-6,837,IT-13,49082,25685.243,17900,17328,1142,2.0391228339060063
4285,17896.0657,1.4804142414872177,-0.8675862199042934,-0.9291588348320933,52489.3304,21763.32059,RE-4,2773,IT-7,65999,23660.889,28024,17388,1448,31.359312608207556
5250,12536.4554,1.2775019968497698,-1.6206333064104002,-0.4875634070013852,23146.2057,33902.87953,RE-11,1720,IT-E,50215,38786.108,20001,17443,1554,39.02434703222235
7139,17617.3457,1.310728265358605,-0.6776195042485968,1.0306031951323582,19296.4581,28113.93132,RE-6,1155,IT-3,36274,22470.874,5849,16955,1088,-0.8639870247951418
5518,14999.5795,0.9134072480169838,0.2857189263241112,0.955060792518369,34270.89,17745.31126,RE-D,4582,IT-10,39030,29224.588,12547,22586,1288,11.409102508911646
3725,15030.5732,-0.47223247908779875,0.6751008471769682,1.3087962306291474,51720.1114,33969.33322,RE-F,4249,IT-11,61263,26209.163500000002,7923,14896,1403,41.125182781520415
8754,7792.1379,-1.40509720038689,-1.2875245063006804,1.3971466500730116,35516.1427,41369.14408,RE-2,1112,IT-4,37635,29797.653,25405,6756,1197,-26.770299683879003
5062,15560.8024,0.9384971634857816,0.5278098550614836,0.5534064246138541,32216.0203,32960.22725,RE-11,2152,IT-1,20288,23820.459,8315,16849,1264,-27.42291095705289
6268,5245.6738,0.9966798482906734,-0.7315203867574367,-0.14762130587731426,33455.933,34446.15345,RE-D,4817,IT-10,31508,26209.163500000002,18055,18266,1491,10.919582169091637
5468,2358.9309,0.8181864988072313,-0.7289024827575702,0.7832403776681496,38601.2233,46667.11777,RE-D,2605,IT-9,36185,30352.41,25979,20989,1337,8.258924195310659
5574,14161.9684,-0.21922577041301453,1.4396370417709743,-0.26327720645233943,15522.45,17762.388609999998,RE-1,1863,IT-8,44588,22367.027000000002,5164,26812,1307,-2.084176561456058
6568,6350.5197,0.9861616205465245,0.6890084622122336,-1.412738775767827,38181.6295,19835.2353,RE-3,1898,IT-3,70400,21154.001,13703,17218,1579,6.305252355333113
6648,5821.311,-0.9459163655781861,-1.0010179792337002,1.667656807111017,33796.3923,18032.056119999997,RE-4,4930,IT-0,51386,26209.163500000002,3922,14669,1418,-33.097457505831656
5925,9896.5493,0.24247330768717118,0.5435742558962848,-1.9366644678435152,41715.9264,20864.263730000002,RE-0,1513,IT-5,33354,23696.572,17820,14097,1338,-17.26237148863678
5509,11197.9668,0.9888992445825087,-1.4973626275270042,-2.432458502632158,51082.5019,22013.993580000002,RE-E,917,IT-9,42133,26983.096,12753,11070,1445,-0.30711176220457226
4669,1904.4373,0.46431622452195387,-1.6748679250211291,-2.540359080272123,29320.2525,27237.9087,RE-E,4842,IT-A,34588,26068.772999999997,7923,21381,1391,0.15007099124890644
6390,11495.7156,0.5230428041672319,-0.8989179222436672,1.4768758404848736,65665.3694,18477.96169,RE-E,523,IT-B,26096,23370.441000000003,22091,26741,1498,-2.4740211777064993
6182,8003.853,-1.1309381956077762,-0.6517287800462235,0.6380720021408535,42621.47,36984.183919999996,RE-2,703,IT-11,67588,37792.422,6193,14771,1476,32.72222753151257
4190,15464.5544,1.066055816243618,-0.29632523943894673,-0.3141378496766336,20422.8424,41425.16848,RE-3,4174,IT-E,48056,26209.163500000002,23743,20214,1524,46.06230460940836
4307,16896.0192,-0.6190432010688165,1.5395117886997296,-0.7018825898316718,42533.5227,35805.31951,RE-8,3995,IT-3,46126,30832.384,20784,17169,1527,33.94947755732403
5456,13984.5723,-1.5799108325568985,-1.0382598906294684,0.9609942481925824,41122.6527,38642.30469,RE-F,4449,IT-C,34250,29428.162999999997,1465,12299,1140,-15.352101523229015
6862,7650.931,0.376507910616747,-0.15269926399882788,-0.43758991630290417,40226.1186,18355.82344,RE-6,2112,IT-C,76060,23812.186,18082,12668,1152,-6.105342073948753
6347,15092.4814,-1.382603282327756,-0.47740707345792505,1.5860681737714186,45959.7538,19892.17324,RE-10,618,IT-6,68416,18255.467,31441,15517,2012,30.681769995962387
5870,5114.2836,-1.0777396089897846,-0.01648775687154414,1.7122454692955555,26566.5544,19105.1147,RE-D,4950,IT-E,50515,36687.587,30494,12718,1309,0.17608014797718494
5241,2259.127,-1.5764522965315297,-0.44867371857792654,0.6949913372454203,43534.894,46796.57168,RE-0,3029,IT-D,40903,23639.575,13338,21800,1263,-8.707972754343505
5784,18077.5439,-1.2072914400767751,1.4743196733173936,-0.6975842122336177,34878.7596,22505.01423,RE-F,789,IT-E,69813,28717.221,15616,14792,1211,21.43633185173541
4309,12303.6755,0.4159655385228629,0.6472701748241642,-1.176625706141124,38346.6012,9099.43689,RE-2,4336,IT-F,38360,14633.492,16794,20396,853,-36.301210360899546
6060,11535.2378,-0.7246792953507892,-0.24462727743760984,-0.7855299484721745,40553.2166,51707.21234,RE-C,4744,IT-C,53989,33703.632000000005,16236,13451,1209,29.008226403978888
7119,3153.2857,0.8511028721495885,1.4461820858202248,-2.3375277686551565,50861.294,34741.04072,RE-F,2053,IT-7,46124,31847.112999999998,1831,18426,1537,23.164088892149977
5711,13761.2084,-0.9967791123571729,0.9608539872574358,-2.233275858744643,21727.013,38595.027369999996,RE-2,1278,IT-9,72102,19762.265,22475,16041,1381,22.554861898209317
5582,4553.345,-0.6662727034349402,0.3986429008042494,-0.8987328194975719,30028.5906,23487.61477,RE-7,3785,IT-5,68044,26611.601000000002,33096,18334,1252,5.566142691118782
5384,4553.1343,-0.3783438796184665,0.0919326986470049,1.5739677278914082,42132.5684,40010.16629,RE-6,1177,IT-3,13988,29585.031000000003,30339,18587,1738,1.1685067048753421
5353,12882.5047,-1.2420528841331766,-0.07408412389912593,0.8520306123313125,24267.4576,16464.04147,RE-F,2182,IT-0,32679,23873.441000000003,13721,9645,1483,-35.929252166352676
4800,2118.5934,-0.182690078636071,-0.2307016933162692,0.25856331640682856,37472.1633,30654.585919999998,RE-0,3388,IT-9,45911,26209.163500000002,9401,11272,1236,-36.10558367615764
5641,9279.2019,0.20370876804821586,-0.8022569042557812,0.43894339930196863,42089.5039,16845.57102,RE-3,3716,IT-11,61027,23344.285,34010,12779,1373,9.80963009934183
3238,2482.8468,-0.04293432840054396,-0.710857186206935,1.6486234504783794,8625.7129,23528.1719,RE-3,727,IT-3,65298,33480.895,16936,17728,1905,24.498484745957136
4019,11384.6052,-1.4586817470699098,0.935451255636577,1.1089636766616757,65458.2974,50501.637389999996,RE-10,1376,IT-9,44315,25899.623,18104,7643,1503,12.670047205384636
4995,3983.4156,1.0864184392778502,1.5474985107305,-2.0825807529042497,30104.3527,37097.15192,RE-D,3721,IT-E,41941,27378.666,20077,15510,1392,12.107465654766786
4172,13940.847,0.403899384607696,1.1979643226615702,0.12863172164294903,19220.0472,46276.289769999996,RE-E,3653,IT-10,52436,30119.797000000002,20005,12986,1084,15.609342760847035
3569,17822.6537,0.44269367758366013,0.4774208367141449,-0.0013503584159172079,43755.2062,31981.83735,RE-7,3879,IT-1,36324,23698.807999999997,459,10096,1390,-4.7986935456652215
6314,8243.8177,0.17846166157698246,-0.37559814743443315,0.7792004489025521,46831.7179,25073.94757,RE-10,4659,IT-B,30360,26209.163500000002,29762,8140,1191,-37.881639592452295
5577,4839.247,-0.166391908417071,-1.0064144240365525,1.5875984532165193,14539.3569,9860.240590000001,RE-5,4010,IT-E,72672,15194.958999999999,9309,12526,951,-53.947372043969615
5963,3361.2659,-1.565895967769019,1.2262239455730342,0.7416967459812082,23813.5591,39615.04799,RE-0,669,IT-12,72743,23953.502999999997,24151,12159,1408,6.059188903035484
5065,18427.5792,1.0887733429365063,0.23496049271451172,0.49640353730709863,21575.661,41488.01226,RE-8,2320,IT-D,68154,18667.867,19515,12228,1300,19.850488229131667
5943,8052.8357,-0.7951684872757127,-0.23589566918692015,0.8417380349342869,11845.6778,38298.86658,RE-B,1038,IT-6,29643,23401.523999999998,30088,15788,1239,-30.73550617342865
6083,1841.4245,-0.5783686856378939,-0.20899809425116628,2.1639192323577623,30476.6584,32860.93587,RE-1,3645,IT-12,59272,27243.697,29758,10111,1935,20.0880407683545
4619,4258.2416,-0.8831797422850761,-0.8145252786360049,-0.32238673364120213,40796.2536,36981.55586,RE-5,2896,IT-12,27104,24208.71,15071,15991,1274,-12.838477338942955
5833,5285.1675,-0.6133774721058909,0.15052468565722174,1.2471152448706275,33963.5761,33159.567930000005,RE-E,3202,IT-7,58610,20713.251,28872,16402,1475,-3.4825867811914133
4381,5249.7616,0.7997061843416011,0.9439715402057081,-0.2450747749889,26051.835,32254.99035,RE-D,4942,IT-3,36259,20418.139,26146,13750,1310,-36.38401031346962
6205,14394.902,0.8367883435097464,-0.7628896394733923,-0.9195133245137999,18061.538,27009.916360000003,RE-D,3958,IT-0,33305,29031.456000000002,12131,13780,1530,17.68756622987901
7499,10788.2868,-0.9982212727278166,-1.0171458610831108,0.5892680340531994,33875.6072,30713.737830000002,RE-9,1817,IT-10,38332,26598.397,2891,16692,1177,-26.46444342152319
6378,5401.4314,1.7762676487679123,-0.9337413335990504,-0.28600865098501344,33593.4595,35169.62044,RE-B,1737,IT-9,50524,38895.995,30902,9466,928,-3.7126539715880873
5253,1935.0779,-1.4490861656033656,-1.4772480542155224,-1.079923381978455,40549.7004,13336.06917,RE-F,4198,IT-6,20623,34595.508,22703,13626,1699,-14.601031944467712
7262,4068.8425,0.5894164391395295,-0.17950862815631935,-2.0490389523796813,66722.2197,39491.794069999996,RE-C,3128,IT-B,47726,31259.392000000003,5697,7908,1330,12.175869612155605
5948,9317.6195,-0.9406989405011283,-1.2900489404320041,0.7780833095903456,34118.2211,35606.61995,RE-10,2797,IT-4,33320,23434.658,22364,10642,1420,-21.046026484832204
4898,13594.4334,-1.1476027893487988,0.42866398915144,1.5129037534831806,45666.1849,17743.44234,RE-5,2784,IT-B,50571,24197.542,29000,13101,1034,-23.607358422153176
6228,10310.3229,0.6599542868820832,-0.8302067197246805,1.8988724827858583,50012.6469,28131.9752,RE-D,1631,IT-F,40167,31485.86,5543,13195,1512,-17.4468387762968
4059,7154.0761,-1.0643326664358974,0.7198033660927512,-0.8554037510077303,26088.0463,13263.5543,RE-C,4793,IT-D,56221,29029.224,28168,14211,726,-28.95668036094276
3504,13782.1585,-1.4928270236612484,-0.3490426171228624,-0.046229855621510954,20598.4258,37809.69897,RE-10,3362,IT-4,23371,26209.163500000002,21673,17605,1508,-9.974589704914408
5182,7506.0162,1.0513342671486148,0.8144277381993132,-1.2786364261312906,69183.9756,45255.30758,RE-11,2995,IT-4,61334,25646.308999999997,25727,19727,1678,55.628266513472454
4130,3589.4488,-0.21853036693078948,-1.2359987669871364,-1.2234502966916316,11643.8894,38959.60626,RE-1,1226,IT-D,52521,26422.334,21250,25751,1379,11.146626166393533
5553,13628.2229,-0.48860445787902995,0.7932881056263749,0.4702775493121868,31994.7599,33155.55791,RE-1,2992,IT-4,47481,23635.787999999997,31173,12630,1298,-5.715066111530135
5662,2634.0824,1.4540616262763657,-0.583795308167502,1.0243918861412733,49587.6334,33162.12064,RE-8,2390,IT-1,14394,36201.888999999996,20816,19660,1402,-2.8249182748567567
4801,17333.2423,0.9624507617207042,-1.220562676820823,-0.34900040446027336,37092.7814,42691.30767,RE-0,3537,IT-D,74211,19837.95,16926,16445,1460,45.311690634534514
5579,12462.4155,0.5463275908186676,-1.6720900092999038,-1.374315990613958,31164.117000000002,34950.36947,RE-5,3612,IT-9,23725,32461.318,8349,6933,987,-28.210149160092133
6468,1334.316,-0.4040399877668676,1.0913577853419396,-0.694587552799111,39023.0618,35423.86873,RE-4,4190,IT-B,77031,9338.056999999999,25066,18938,1442,4.902981961654373
5490,17361.925,0.31471176640410176,0.9900388543488061,1.5038248973554587,34990.2532,36334.27759,RE-C,4820,IT-0,54724,24204.982999999997,9420,15574,1819,24.43252022890585
4587,11715.1212,1.4453834120744014,-0.9020694428865775,0.897591933306666,32194.1232,27460.86273,RE-2,2586,IT-9,46760,22787.751,8981,14514,1166,-15.451215228203692
4946,14813.4144,0.5510523849183712,-0.36594660474531027,0.685133674968134,40309.7613,22765.974430000002,RE-9,3145,IT-C,48192,20522.781000000003,21767,20580,1869,34.128215941911364
3333,14928.5792,-1.6800769674602687,0.9882587475475413,-0.4461210822594913,46133.7487,39500.02462,RE-11,1569,IT-12,78750,24324.27,9255,11153,1154,22.6734618411026
5162,13360.1395,0.6866745227505515,1.2437495511050376,0.851918662150694,34984.7902,34063.263569999996,RE-D,3467,IT-11,17525,35528.539,31215,14258,1224,12.903672649820752
5947,8028.3677,0.8211940551389385,0.2486957463467868,0.2262085529823222,49852.7307,21743.56629,RE-B,956,IT-10,17499,25175.639,1593,15739,945,-50.85628830756913
4954,11291.9724,0.6687900542926034,-0.1625321039973221,0.1535093277789792,40068.602999999996,47372.98288,RE-10,1620,IT-F,28708,41749.927,15880,23453,1564,53.76717749247778
5860,16258.3895,-1.175079236572777,0.7833575905592071,-0.642177690135642,30287.9865,25569.53916,RE-6,3601,IT-7,70361,28592.443,6417,12399,1182,6.092910929067068
5026,12167.3652,-0.8099433193916944,1.4866981789305413,0.06520462059142532,48226.4382,27497.5782,RE-0,2786,IT-9,48155,17829.45,10132,27681,1406,-7.6541934843281565
6457,11975.7055,-0.652215186254694,0.9288275266867205,0.020474937537689624,33796.7452,26220.81291,RE-7,570,IT-9,45898,27829.992000000002,16727,9386,1391,-4.7811458040359645
3175,1716.545,1.3763950248370296,-0.1081290765033538,0.767699620010411,38478.1484,26083.96784,RE-F,4677,IT-B,36080,15376.376,16438,17124,1354,-33.666426133111294
7606,11354.8873,0.004160922146268365,-0.6214051584583904,-0.40584808792552496,36759.6949,39682.60837,RE-2,502,IT-7,70368,24054.1,1147,22982,1038,2.769458753390244
6123,3951.3003,-1.0913014870264834,-0.9800561300436621,-0.26636230324606885,25959.886000000002,35804.96724,RE-9,2249,IT-3,54863,18076.452,8209,22097,1171,-34.76534578279737
3427,13294.044,-1.031196656626677,1.664294198466023,0.5075039995507207,45732.4872,38858.85152,RE-A,1510,IT-3,62717,33599.516,27899,24065,1080,25.44102364659812
3420,9472.7641,-0.5637954192108473,-0.38022572095103163,1.2342867183896649,55155.8229,31658.528169999998,RE-9,4808,IT-9,53521,29649.042999999998,657,15773,1258,22.42178142235149
4011,1627.5346,-0.05057580301055474,1.6202262871883124,0.23307553013189997,38931.4316,22641.56656,RE-9,2604,IT-5,36841,18731.928,27149,7853,1660,-30.31246570289296
7115,5660.3103,1.2414227815872012,-0.39547641739279027,-0.3656851537769967,33321.0786,40536.96445,RE-F,1548,IT-7,57871,32557.916,20148,12823,1376,16.039368789802566
6969,13644.993999999999,0.4386041857578425,0.5501564042462755,0.2421188607569949,33726.5454,37587.96937,RE-1,3027,IT-2,61398,32641.641,15831,15785,1250,14.226885312063818
5198,15597.3927,1.1944009532056463,0.06165551269094301,2.149120570095746,48946.2653,32688.57455,RE-C,4803,IT-A,48124,26004.366,23924,15644,1316,27.15924153789392
6629,10776.6382,-0.38902449186839005,1.6142829775777026,0.052168418877342006,61826.8836,27061.609310000003,RE-C,1339,IT-9,76785,34072.584,8028,19272,1295,0.8650739883837171
4455,15633.155,1.0657332971048261,-0.8081054299447556,-1.4319355769412927,65565.2282,37892.34749,RE-6,2907,IT-6,50051,32677.486,23889,16114,1566,62.20210698222045
6628,6068.5929,-1.27451505342138,0.3621545974183784,-0.2885834891223233,40078.1162,21823.67201,RE-9,3601,IT-10,63208,28068.597999999998,22947,9715,1510,8.856890761471428
5677,2088.2294,-1.4414964663011087,-0.9893759897309324,0.3211064923395627,31961.8934,24696.57997,RE-C,2936,IT-2,14522,26209.163500000002,11946,9763,1376,-57.38577585392625
7403,10266.3007,-0.16973628013891764,0.0074422585229240446,-0.5941069600934167,40566.4441,29662.828999999998,RE-B,4939,IT-A,27343,32264.592,22540,11685,1814,-11.574677403113787
5646,12804.1486,-1.6138028504344526,-1.6502474250896757,0.19486090872685466,34212.3921,45422.54703,RE-B,1293,IT-D,19890,25347.499,10313,24177,1298,1.325817065913944
4173,11872.127,0.04750849292712763,-1.5081703987983768,0.8533891104348105,23727.9135,40162.03432,RE-F,516,IT-7,56233,26610.175,26007,16924,1513,18.87150832122101
4849,8492.6391,1.317917607507593,0.9522847494620401,-0.6276817554490993,55246.6014,14605.89349,RE-7,3084,IT-5,76046,22754.671000000002,24959,7416,2030,29.29322520600344
2834,9471.0337,-0.2646297168273305,-1.0719171849084548,-0.06822993608702872,48514.5556,48192.62392,RE-1,3606,IT-13,27938,29845.619,27706,13396,1423,27.330183470487434
6006,17771.5479,-1.2305640464382261,1.4888202854606145,-1.5975491114755744,33311.637,28379.221589999997,RE-11,904,IT-8,53585,22322.468999999997,2295,21115,1129,5.693053695139907
6779,15069.166000000001,-1.207894485031925,-1.6054798763742852,-0.8128944358935417,38791.789,19927.11173,RE-C,2238,IT-F,37711,26209.163500000002,2536,15169,1295,-8.556433019019005
4108,9928.7831,-0.7034441484283557,-0.8750326686892945,-1.2413881528551869,33469.9418,19125.25644,RE-4,3142,IT-0,25019,31883.326,27618,10886,1012,-37.68246390739973
3969,8066.4014,1.450754304449108,-1.2413724429278536,0.8538240255545498,43269.1124,43123.43183,RE-4,2373,IT-A,27600,26209.163500000002,5088,12895,1295,-17.273310403723585
5408,8889.7485,-1.103309281388128,-1.7273612983823592,-0.40965969566319294,22054.7093,33330.95179,RE-10,1426,IT-12,34952,34601.532999999996,6222,968,1270,-30.431722395073585
4085,6167.4281,-0.13582719662558487,-1.2486098801431114,-0.934013255418965,41608.7106,35953.681319999996,RE-1,3940,IT-A,42272,34750.863,6938,15124,1567,17.922579376997398
5910,2678.4381,-0.1950137530354694,0.33244626637012675,0.29884297377465113,34767.8447,29125.628380000002,RE-1,797,IT-E,63305,20918.198,7847,10741,1265,-19.171430584145785
6567,6426.2625,0.7209407729591252,-1.3813081135092329,-0.677972565126523,23985.4196,17473.328840000002,RE-9,3851,IT-0,47029,29411.785,24994,13015,1516,-4.836538668509607
6750,4735.4564,-1.3562694477865596,0.6142638047741749,-0.7763014383616778,25673.4861,24204.499,RE-11,1740,IT-0,55646,32752.815,12097,23364,1822,24.313103166099033
6460,6039.609,-1.2054685881670915,0.9023116176948017,0.29307725517269234,24377.5707,40026.09764,RE-C,2278,IT-A,61492,21602.037999999997,16202,15894,1365,-5.094772032480421
4832,10075.005,0.42695043214775485,-0.7526234790997325,0.5986443802273786,24859.3392,52361.08118,RE-7,3331,IT-A,67125,19354.34,31330,12441,1071,5.749832497131258
